acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.40625,13.279705792580657,2,0.11864461770376628,0.0,1750,1150,9.28125,55.46875,,0.125,1920,0.75,,0.9375,5.917609399737557,COMPLETE,63,0.4581966843531106,120
0.125,50.14541354899768,11,0.08268804881617503,0.0,1750,1150,0.0,90.0,,0.0,160,0.75,,1.0,1.1506400449434295,COMPLETE,64,0.45196982901485827,10
0.40625,13.118711291033891,6,0.11963537931409234,0.0,1750,1150,9.531249999999993,55.46875000000001,,0.125,3120,0.75,,0.9375,2.549032307404559,COMPLETE,65,0.4581522388357196,195
0.375,12.619700310922614,2,0.1136425544202396,0.0,1750,1150,8.28125,56.71875,,0.125,3040,0.7,,0.9375,5.1869383922894485,COMPLETE,66,0.45182943201287684,190
0.40625,13.207441971763506,2,0.10934182639407428,0.0,1650,1150,9.656250000000004,55.40625,,0.125,2000,0.65,,0.9375,3.8902836144843604,COMPLETE,67,0.45808703075203977,125
0.34375,11.767564996102651,2,0.10932968287053266,0.0,2550,1150,6.6562499999999964,57.96875000000001,,0.1875,3120,0.65,,0.90625,8.336552550259512,COMPLETE,68,0.4348139699848773,195
0.3125,18.5602639646504,6,0.12039679748772135,0.0,2450,1150,2.531249999999993,62.34375000000001,,0.25,3280,0.75,,0.875,4.984085078322096,COMPLETE,69,0.4213809400428728,205
0.34375,19.37741920380524,6,0.12456039189202897,0.0,2450,1150,4.125,60.625,,0.25,2320,0.75,,0.875,4.827294853748754,COMPLETE,70,0.4247424678786529,145
0.3125,19.46187679638067,6,0.11343295706930608,0.0,2500,1200,5.46875,62.09375,,0.25,1840,0.75,,0.875,4.870903946517501,COMPLETE,71,0.4161206863438612,115
0.34375,19.44824863580266,7,0.11831457018053193,0.0,2100,1200,4.374999999999993,60.37500000000001,,0.3125,1760,0.75,,0.84375,3.6098595523508266,COMPLETE,72,0.41419265222226526,110
0.3125,19.437700963591347,6,0.16699396992139898,0.0,2500,1200,5.624999999999993,62.06250000000001,,0.3125,1680,0.75,,0.84375,5.545069005253026,COMPLETE,73,0.405784243558677,105
0.34375,19.950231045028037,9,0.1396675981726671,0.0,2000,1200,5.3124999999999964,59.31250000000001,,0.1875,2080,0.75,,0.90625,3.014491669018753,COMPLETE,74,0.4339772887358302,130
0.375,12.578503488094295,3,0.15008005388382342,0.0,2100,1200,8.25,56.5,,0.1875,1840,0.8500000000000001,,0.90625,8.830973721836926,COMPLETE,75,0.4406380963026585,115
0.3125,18.659782956937104,3,0.14423338214341977,0.0,3200,1100,2.6249999999999964,62.12500000000001,,0.25,1920,0.8500000000000001,,0.875,19.496060502482578,COMPLETE,76,0.4210888736926729,120
0.34375,19.423729044650518,3,0.14221057031740114,0.0,2000,1100,4.062499999999993,60.62500000000001,,0.25,1440,0.8500000000000001,,0.875,8.745507307350636,COMPLETE,77,0.4248321480289756,90
0.3125,18.64111613979969,3,0.14767520160055866,0.0,3200,1100,2.46875,62.21875,,0.25,1440,0.7,,0.875,10.323571074928623,COMPLETE,78,0.4215817753260425,90
0.34375,19.353188327443622,3,0.06739722542177842,0.0,1600,1100,4.031249999999993,61.15625000000001,,0.25,1440,0.7,,0.875,2.924102229590062,COMPLETE,79,0.4248497976430326,90
0.40625,12.969917116157688,3,0.06262233601658714,0.0,1600,1100,9.562499999999996,55.125,,0.125,1280,0.7,,0.9375,3.0358686795807444,COMPLETE,80,0.45821880365906975,80
0.3125,18.522262786981514,3,0.032578165153862214,0.0,3200,1100,2.2499999999999964,62.43750000000001,,0.25,2880,0.6000000000000001,,0.875,5.960283225635067,COMPLETE,81,0.4223601705642283,180
0.375,12.519633019282162,3,0.142245293896227,0.0,1900,1100,7.9687499999999964,56.71875000000001,,0.1875,1360,0.8,,0.90625,6.227389888023026,COMPLETE,82,0.4407731699363343,85
0.3125,19.433781798713294,4,0.031817762817517185,0.0,1900,1050,3.999999999999993,60.75000000000001,,0.25,1360,0.8,,0.875,4.369760423724074,COMPLETE,83,0.4180446136162584,85
0.34375,19.463883822030493,4,0.032977115923382774,0.0,3300,1050,4.1562499999999964,60.59375000000001,,0.3125,800,0.8,,0.84375,7.511635444971034,COMPLETE,84,0.4144887659882348,50
0.3125,19.52472390969973,4,0.08415032897019387,0.0,1800,1000,3.8125,60.6875,,0.25,1200,0.8,,0.875,5.2002894405741245,COMPLETE,85,0.4183482138305731,75
0.34375,19.440614702215576,4,0.08364232111099106,0.0,1800,1050,3.6875,60.87500000000001,,0.25,800,0.65,,0.875,3.33450419298606,COMPLETE,86,0.42544215064975505,50
0.3125,18.570705257205507,4,0.4493830798649695,0.0,1600,1050,2.5625,62.31250000000001,,0.25,720,0.65,,0.875,2.7550915733445436,COMPLETE,87,0.4212822777008751,45
0.28125,7.3927223503929875,1,0.07477849913134314,0.0,1600,1000,3.125,64.3125,,0.125,2720,0.65,,0.9375,7.212434888089774,COMPLETE,88,0.4387309887857221,170
0.34375,10.256048139390728,1,0.07341244908311768,0.0,1500,1000,1.71875,63.40625,,0.0625,3280,0.7,,0.96875,7.8428075401170645,COMPLETE,89,0.467642220798863,205
0.28125,7.318040102206324,1,0.06256077733835216,0.0,1500,1000,3.156249999999993,64.46875,,0.125,2720,0.7,,0.9375,8.109297676914139,COMPLETE,90,0.4387113033644486,170
0.3125,7.603388944247166,1,0.060342991654723385,0.0,1500,950,1.8437499999999964,63.09375000000001,,0.125,2720,0.7,,0.9375,8.460199776076479,COMPLETE,91,0.4498872403113742,170
0.3125,11.783860784988951,1,0.06427417497509788,0.0,5450,1150,7.0625,57.75,,0.1875,2720,0.7,,0.90625,55.62751492951065,COMPLETE,92,0.42768867268644456,170
0.3125,7.6196190029423425,1,0.0666668302966497,0.0,1500,950,2.1875,62.9375,,0.125,2640,0.7,,0.9375,8.975834970071446,COMPLETE,93,0.44836863289509954,165
0.375,12.524975049875364,1,0.0598371664769437,0.0,5150,1150,8.4375,56.375,,0.1875,3280,0.7,,0.90625,53.50175404766924,COMPLETE,94,0.44058103773379387,205
0.28125,8.320719620321311,1,0.06465747479384873,0.0,1500,950,0.625,64.625,,0.125,2320,0.7,,0.9375,8.257289668050362,COMPLETE,95,0.45291575105614384,145
0.3125,11.777726595145618,1,0.06730824114532474,0.0,5150,1150,7.0,57.8125,,0.1875,3600,0.7,,0.90625,53.22119534612284,COMPLETE,96,0.4277242589911579,225
0.40625,13.047052768250005,2,0.06987156772261381,0.0,1850,1150,9.59375,55.03125,,0.125,3200,0.55,,0.9375,4.379827921104152,COMPLETE,97,0.4581929915486911,200
0.34375,11.810184958331533,2,0.05398363596259455,0.0,5250,1150,6.9375,57.8125,,0.1875,3280,0.55,,0.90625,15.688990035559982,COMPLETE,98,0.43462673120935513,205
0.3125,12.335163152548908,2,0.09098504586102008,0.0,1900,350,7.6875,60.0,,0.1875,3280,0.55,,0.90625,7.86887091724202,COMPLETE,99,0.42694936343335055,205
0.3125,12.382849467610447,2,0.1030104001170481,0.0,2200,350,7.84375,60.03125,,0.1875,3280,0.55,,0.90625,9.254507238132646,COMPLETE,100,0.42684946450720485,205
0.375,12.400856825235914,5,0.10436330117335847,0.0,1850,1150,8.25,56.50000000000001,,0.125,3440,0.55,,0.9375,2.3831387860991526,COMPLETE,101,0.45193570794566673,215
0.34375,11.792973278609614,2,0.0751698119039981,0.0,5100,1200,7.125,57.6875,,0.1875,3600,0.45,,0.90625,15.032229350937996,COMPLETE,102,0.43452760426391485,225
0.34375,11.753323997916521,2,0.07515826140006399,0.0,5500,1200,6.8125,58.125,,0.1875,3840,0.45,,0.90625,14.935503979504574,COMPLETE,103,0.4347012831728802,240
0.3125,19.590734417065633,13,0.07562941070569551,0.0,2100,900,4.25,60.25,,0.25,2960,0.75,,0.875,2.832810234511271,COMPLETE,104,0.4176809388065389,185
0.40625,13.300574176985755,1,0.04116979873836451,0.0,1700,1200,9.46875,55.15625,,0.125,3840,0.45,,0.9375,4.856695674709044,COMPLETE,105,0.4581504349824692,240
0.40625,13.300574176985755,1,0.04207196329126073,0.0,1700,1200,9.46875,55.15625,,0.125,3840,0.45,,0.9375,4.545936690614326,COMPLETE,106,0.4581504349824692,240
0.375,11.204770189521959,1,0.037269479749056166,0.0,1600,1100,4.875,59.75,,0.0625,3840,0.45,,0.96875,4.112754334579222,COMPLETE,107,0.4664790693056904,240
0.34375,9.539750307922112,1,0.03635992975392771,0.0,1600,1100,3.40625,61.21875,,0.0625,3840,0.5,,0.96875,4.917741551733343,COMPLETE,108,0.46253362277545385,240
0.34375,9.539750307922112,1,0.04136015308302639,0.0,1600,1100,3.40625,61.21875,,0.0625,3840,0.5,,0.96875,4.592790797672933,COMPLETE,109,0.46253362277545385,240
0.375,11.233842563878131,1,0.04081430218353023,0.0,1650,1150,5.1875,59.4375,,0.0625,3840,0.45,,0.96875,4.484782632789575,COMPLETE,110,0.4661490565180548,240
0.375,11.1014058090631,1,0.0884515814058056,0.0,1600,1100,5.15625,59.53125,,0.0625,3600,0.5,,0.96875,5.073928283236455,COMPLETE,111,0.4662278577482911,225
0.3125,9.671912863415386,1,0.25192776629757685,0.0,1600,1050,3.46875,61.09375,,0.0625,3600,0.5,,0.96875,5.58224197011441,COMPLETE,112,0.4554708643594003,225
0.375,11.209954769645591,1,0.03053448772946783,0.0,1600,1050,5.03125,59.71875,,0.0625,3920,0.5,,0.96875,5.245348412106978,COMPLETE,113,0.466303137115785,245
