acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.375,14.344864812342259,,,0.0,4000,750,4.859375,48.765625,7.728535561379681,0.0,3360,0.9,93,1.0,6.593283194233663,COMPLETE,84,0.47926502699724266,210
0.3125,12.984957868987298,,,0.0,3900,700,3.640625,49.296875,7.15579167575592,0.0,1600,0.9,91,1.0,7.666079373040702,COMPLETE,85,0.4676244378669788,100
0.34375,14.95944223924726,,,0.0,4000,700,4.078125,48.203125,7.6972623150851325,0.0,2880,0.9,93,1.0,6.488063992670504,COMPLETE,86,0.4733586266649552,180
0.3125,15.126412317842425,,,0.0,3800,700,2.671875,47.796875,7.726828802447895,0.0,1440,0.9,92,1.0,6.835416684829397,COMPLETE,87,0.46951215606065366,90
0.375,11.558350184363468,,,0.0,4100,700,5.484375,47.234375,7.68058931174029,0.0,1760,0.9,97,1.0,3.2141067678749096,COMPLETE,88,0.4796660030451858,110
0.3125,13.637098627801112,,,0.0,4100,700,3.453125,48.109375,7.64410979583502,0.0,1280,0.9,93,1.0,7.730389981676126,COMPLETE,89,0.46794044241072225,80
0.3125,13.771352384002633,,,0.0,4100,700,3.515625,48.234375,7.703680169658265,0.0,1520,0.9,93,1.0,6.511791063705459,COMPLETE,90,0.4677633517026281,95
0.375,12.060141851751785,,,0.0,4700,700,6.953125,47.484375,4.824378727557623,0.0,1360,0.8,98,1.0,1.936983351712115,COMPLETE,91,0.47831116077862007,85
0.40625,14.115793113898174,,,0.0,3600,850,6.078125,50.484375,6.637861531108312,0.0,1440,0.8,91,1.0,3.980335251573706,COMPLETE,92,0.48482258312575777,90
0.375,12.288593145042073,,,0.0,3500,850,5.921875,49.140625,6.656387610609058,0.0,1200,0.8,95,1.0,2.5197992852481548,COMPLETE,93,0.47877710401797696,75
0.40625,15.108688259988034,,,0.0,3600,850,5.25,48.65625,6.650139895427427,0.0,3840,0.65,91,1.0,2.73272492113756,COMPLETE,94,0.4855412336224715,240
0.375,13.472474470540854,,,0.0,5300,850,6.265625,49.203125,6.182693936708328,0.0,1200,0.8,95,1.0,4.101888886158122,COMPLETE,95,0.4781269010268138,75
0.375,13.472474470540854,,,0.0,5300,850,6.265625,49.203125,6.209840537702833,0.0,1200,0.8,95,1.0,4.229215421626577,COMPLETE,96,0.4781269010268138,75
0.34375,12.746284691528743,,,0.0,5300,600,4.03125,46.71875,6.169563930457436,0.0,720,0.65,96,1.0,2.8819312975392677,COMPLETE,97,0.4742269632495878,45
0.34375,13.998046738741802,,,0.0,5300,750,5.09375,47.75,2.9504181729211334,0.0,1520,0.65,96,1.0,2.332742507685907,COMPLETE,98,0.4723434696554527,95
0.375,12.816758057690528,,,0.0,5300,750,6.984375,49.328125,6.741885979988382,0.0,3760,0.55,95,1.0,2.535246478539193,COMPLETE,99,0.4778132191489381,235
0.375,12.838835358371686,,,0.0,5300,750,5.640625,46.671875,7.372828239311051,0.0,3840,0.8500000000000001,97,1.0,3.7789644477015827,COMPLETE,100,0.47915217305437446,240
