acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.3125,28.25387141614402,,,0.0,1600,200,0.125,48.0,,0.6875,3360,0.7,,0.65625,2.792801859701285,COMPLETE,1016,0.3817151262337628,210
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.2529715523996856,COMPLETE,1017,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.4427496106072795,COMPLETE,1018,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.2258196731563658,COMPLETE,1019,0.4112513456189858,220
0.5,26.50552713586357,,,0.0,3150,1150,16.0625,39.4375,,0.8125,3520,0.7,,0.59375,3.041212839045329,COMPLETE,1020,0.3750264549090786,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.3603717058431357,COMPLETE,1021,0.4112513456189858,220
0.25,23.37848820898178,,,0.0,1600,200,2.03125,55.03125,,0.625,1200,0.65,,0.6875,1.6897687144810334,COMPLETE,1022,0.3536073714332157,75
0.34375,27.957487257441432,,,0.0,1600,1100,3.875,44.0625,,0.625,3520,0.7,,0.6875,1.3909874102391768,COMPLETE,1023,0.3701557052847087,220
0.34375,28.087127278345857,,,0.0,1600,1100,3.75,44.1875,,0.625,3600,0.7,,0.6875,1.25039706993266,COMPLETE,1024,0.3703439787865727,225
0.34375,28.092741917397454,,,0.0,1600,1100,3.84375,44.09375,,0.625,3440,0.65,,0.6875,1.2354263696470298,COMPLETE,1025,0.37019439507874174,215
0.34375,28.092741917397454,,,0.0,1600,1100,3.84375,44.09375,,0.625,3440,0.65,,0.6875,1.1203912140917964,COMPLETE,1026,0.37019439507874174,215
0.3125,22.76645610185081,,,0.0,1600,1100,6.15625,51.65625,,0.5625,400,0.65,,0.71875,1.1339702309051063,COMPLETE,1027,0.36873641557385844,25
0.34375,27.85605788580825,,,0.0,1600,1100,3.90625,44.28125,,0.625,3600,0.65,,0.6875,1.143057215376757,COMPLETE,1028,0.3700785649851891,225
0.34375,27.85605788580825,,,0.0,1600,1100,3.90625,44.28125,,0.625,3600,0.65,,0.6875,1.204784172034124,COMPLETE,1029,0.3700785649851891,225
0.34375,27.85605788580825,,,0.0,1600,1100,3.90625,44.28125,,0.625,3600,0.65,,0.6875,1.1974041644134559,COMPLETE,1030,0.3700785649851891,225
0.375,28.308774589338903,,,0.0,1600,1100,3.9375,43.8125,,0.625,3680,0.65,,0.6875,1.2753049873863347,COMPLETE,1031,0.37693914883454277,230
0.3125,26.644340833233237,,,0.0,1500,1100,0.15625,40.34375,,0.6875,3680,0.65,,0.65625,1.1084899661364034,COMPLETE,1032,0.3820073676745451,230
0.3125,26.903182897196384,,,0.0,1500,1100,0.1875,40.625,,0.6875,3440,0.65,,0.65625,1.1130529057409149,COMPLETE,1033,0.3810278211686696,215
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.3281394131772686,COMPLETE,1034,0.3953471478676077,230
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.352118083887035,COMPLETE,1035,0.3953471478676077,230
0.46875,30.122860401196963,,,0.0,1800,1200,3.3125,34.6875,,0.75,3600,0.65,,0.625,1.2017892403528094,COMPLETE,1036,0.3838059389862488,225
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.3532909962232225,COMPLETE,1037,0.3953471478676077,230
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.3300078355241567,COMPLETE,1038,0.3953471478676077,230
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.2658224688202608,COMPLETE,1039,0.3953471478676077,230
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.2348454761959147,COMPLETE,1040,0.3953471478676077,230
0.40625,31.38705881310799,,,0.0,1800,1200,0.46875,38.21875,,0.6875,3680,0.65,,0.65625,1.1576859519409481,COMPLETE,1041,0.3953471478676077,230
0.4375,30.927697310622722,,,0.0,1800,1200,0.15625,38.46875,,0.6875,3440,0.65,,0.65625,1.3870417193393223,COMPLETE,1042,0.40956090190401906,215
0.4375,30.927697310622722,,,0.0,1800,1200,0.15625,38.46875,,0.6875,3440,0.65,,0.65625,1.2497428481874522,COMPLETE,1043,0.40956090190401906,215
0.4375,30.927697310622722,,,0.0,1800,1200,0.15625,38.46875,,0.6875,3440,0.65,,0.65625,1.363304124563001,COMPLETE,1044,0.40956090190401906,215
0.4375,31.602867131598995,,,0.0,1750,1150,3.78125,36.21875,,0.75,3440,0.65,,0.625,1.2569127109309193,COMPLETE,1045,0.37558822398661107,215
0.4375,31.602867131598995,,,0.0,1750,1150,3.78125,36.21875,,0.75,3440,0.65,,0.625,1.4043310316337738,COMPLETE,1046,0.37558822398661107,215
0.4375,31.602867131598995,,,0.0,1750,1150,3.78125,36.21875,,0.75,3440,0.65,,0.625,1.3420907839317806,COMPLETE,1047,0.37558822398661107,215
0.4375,31.602867131598995,,,0.0,1750,1150,3.78125,36.21875,,0.75,3440,0.65,,0.625,1.255376278219046,COMPLETE,1048,0.37558822398661107,215
0.4375,31.602867131598995,,,0.0,1750,1150,3.78125,36.21875,,0.75,3440,0.65,,0.625,1.3131318145315163,COMPLETE,1049,0.37558822398661107,215
0.4375,31.602867131598995,,,0.0,1750,1150,3.78125,36.21875,,0.75,3440,0.65,,0.625,1.1300770791131072,COMPLETE,1050,0.37558822398661107,215
0.4375,31.602867131598995,,,0.0,1750,1150,3.78125,36.21875,,0.75,3440,0.65,,0.625,1.2247149155591615,COMPLETE,1051,0.37558822398661107,215
0.4375,31.66789334246912,,,0.0,1750,1150,4.1875,36.3125,,0.75,3520,0.65,,0.625,1.201682997518219,COMPLETE,1052,0.37490913867463943,220
0.4375,31.66789334246912,,,0.0,1750,1150,4.1875,36.3125,,0.75,3520,0.65,,0.625,1.2306900300027337,COMPLETE,1053,0.37490913867463943,220
0.4375,31.66789334246912,,,0.0,1750,1150,4.1875,36.3125,,0.75,3520,0.65,,0.625,1.2828365422028583,COMPLETE,1054,0.37490913867463943,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.239621411805274,COMPLETE,1055,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.2081936196482275,COMPLETE,1056,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.2404171341331676,COMPLETE,1057,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.1672593497496564,COMPLETE,1058,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.1792264622927178,COMPLETE,1059,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.260864239971852,COMPLETE,1060,0.4112513456189858,220
0.4375,31.065816598594346,,,0.0,1650,1150,0.09375,39.96875,,0.6875,3520,0.7,,0.65625,1.1405097964161541,COMPLETE,1061,0.4112513456189858,220
0.4375,26.266196640120928,,,0.0,4350,1150,19.59375,37.53125,,0.875,3600,0.7,,0.5625,3.7267493499675766,COMPLETE,1062,0.353428751882451,225
0.4375,30.870429191015468,,,0.0,1650,1150,0.09375,40.15625,,0.6875,3600,0.7,,0.65625,1.1043122013797984,COMPLETE,1063,0.41122945643760006,225
0.4375,30.870429191015468,,,0.0,1650,1150,0.09375,40.15625,,0.6875,3600,0.7,,0.65625,1.1673590923601296,COMPLETE,1064,0.41122945643760006,225
0.4375,30.870429191015468,,,0.0,1650,1150,0.09375,40.15625,,0.6875,3600,0.7,,0.65625,1.2936913742742036,COMPLETE,1065,0.41122945643760006,225
0.4375,30.870429191015468,,,0.0,1650,1150,0.09375,40.15625,,0.6875,3600,0.7,,0.65625,1.2623047032975592,COMPLETE,1066,0.41122945643760006,225
0.4375,31.069965777861746,,,0.0,1700,1200,0.15625,39.84375,,0.6875,3600,0.7,,0.65625,1.1463161614665296,COMPLETE,1067,0.40929668012668136,225
0.4375,30.933080492411356,,,0.0,1700,1200,0.0625,39.9375,,0.6875,3600,0.65,,0.65625,1.2246902993065305,COMPLETE,1068,0.41234034349139786,225
0.4375,30.933080492411356,,,0.0,1700,1200,0.0625,39.9375,,0.6875,3600,0.65,,0.65625,1.1042819893045817,COMPLETE,1069,0.41234034349139786,225
0.4375,30.933080492411356,,,0.0,1700,1200,0.0625,39.9375,,0.6875,3600,0.65,,0.65625,1.1136997083667666,COMPLETE,1070,0.41234034349139786,225
0.4375,30.933080492411356,,,0.0,1700,1200,0.0625,39.9375,,0.6875,3600,0.65,,0.65625,1.1080102784617338,COMPLETE,1071,0.41234034349139786,225
0.4375,30.933080492411356,,,0.0,1700,1200,0.0625,39.9375,,0.6875,3600,0.65,,0.65625,1.077279614546569,COMPLETE,1072,0.41234034349139786,225
0.4375,30.933080492411356,,,0.0,1700,1200,0.0625,39.9375,,0.6875,3600,0.65,,0.65625,1.1415144096536096,COMPLETE,1073,0.41234034349139786,225
0.4375,30.933080492411356,,,0.0,1700,1200,0.0625,39.9375,,0.6875,3600,0.65,,0.65625,1.234738432627637,COMPLETE,1074,0.41234034349139786,225
0.46875,31.775334380616673,,,0.0,1700,1200,3.625,36.5,,0.75,3360,0.65,,0.625,1.0216811081336346,COMPLETE,1075,0.382675722158836,210
0.4375,31.185182779647132,,,0.0,1700,1200,0.4375,39.875,,0.6875,3840,0.65,,0.65625,1.3131293879705481,COMPLETE,1076,0.4025158594858789,240
0.4375,31.185182779647132,,,0.0,1700,1200,0.4375,39.875,,0.6875,3840,0.65,,0.65625,1.1061844473297242,COMPLETE,1077,0.4025158594858789,240
0.4375,31.368276171954363,,,0.0,1800,1200,0.4375,38.625,,0.6875,3360,0.65,,0.65625,1.4349383436201606,COMPLETE,1078,0.40273684281919053,210
0.4375,31.230978585972935,,,0.0,1800,1200,0.03125,38.15625,,0.6875,3840,0.65,,0.65625,1.2071753519412596,COMPLETE,1079,0.4137971651170764,240
0.4375,31.230978585972935,,,0.0,1800,1200,0.03125,38.15625,,0.6875,3840,0.65,,0.65625,1.404801713040797,COMPLETE,1080,0.4137971651170764,240
0.28125,26.532409426963092,,,0.0,1500,1050,3.25,43.5,,0.625,3360,0.65,,0.6875,1.1587912827380933,COMPLETE,1081,0.3578037414679298,210
0.4375,31.368276171954363,,,0.0,1800,1200,0.4375,38.625,,0.6875,3360,0.65,,0.65625,1.429351679078536,COMPLETE,1082,0.40273684281919053,210
0.4375,25.25152764561978,,,0.0,4400,250,21.71875,39.34375,,0.8125,3840,0.65,,0.59375,4.816756787564373,COMPLETE,1083,0.36081423412286345,240
0.34375,22.84473322097459,,,0.0,1500,250,6.65625,48.53125,,0.5625,3360,0.65,,0.71875,2.19680188014172,COMPLETE,1084,0.3755975510688834,210
0.28125,27.176919636660443,,,0.0,1500,1100,3.09375,44.03125,,0.625,3360,0.65,,0.6875,1.253800313163083,COMPLETE,1085,0.3580335888517842,210
0.4375,31.230978585972935,,,0.0,1800,1200,0.03125,38.15625,,0.6875,3840,0.65,,0.65625,1.2933295561233535,COMPLETE,1086,0.4137971651170764,240
0.40625,26.292153653704368,,,0.0,4400,1200,19.8125,37.4375,,0.875,3920,0.65,,0.5625,3.899927448539529,COMPLETE,1087,0.3465502340247279,245
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.3581040223944,COMPLETE,1088,0.40355287725513184,245
0.4375,31.828090482308234,,,0.0,1800,1200,3.0,34.8125,,0.75,4000,0.65,,0.625,1.4258161101024598,COMPLETE,1089,0.37752609493870026,250
0.46875,24.236707052526754,,,0.0,1900,1200,3.625,35.0625,,0.75,4000,0.65,,0.625,1.5044234601373319,COMPLETE,1090,0.38354145729562006,250
0.46875,24.236707052526754,,,0.0,1900,1200,3.625,35.0625,,0.75,4000,0.65,,0.625,1.496541958709713,COMPLETE,1091,0.38354145729562006,250
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.604589239868801,COMPLETE,1092,0.38254902162558846,240
0.5,22.134156826893136,,,0.0,1900,1200,7.21875,31.15625,,0.8125,3920,0.65,,0.59375,1.5898549144039862,COMPLETE,1093,0.37987183038526534,245
0.5,22.134156826893136,,,0.0,1900,1200,7.21875,31.15625,,0.8125,3920,0.65,,0.59375,1.5856531104072928,COMPLETE,1094,0.37987183038526534,245
0.46875,24.236707052526754,,,0.0,1900,1200,3.625,35.0625,,0.75,4000,0.65,,0.625,1.79816209821729,COMPLETE,1095,0.38354145729562006,250
0.5,22.134156826893136,,,0.0,1900,1200,7.21875,31.15625,,0.8125,3920,0.65,,0.59375,1.4819779164390638,COMPLETE,1096,0.37987183038526534,245
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.3938300687877927,COMPLETE,1097,0.38254902162558846,240
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.559391702641733,COMPLETE,1098,0.38254902162558846,240
0.46875,28.79127471995639,,,0.0,4100,1200,21.5,34.5,,0.875,3920,0.65,,0.5625,3.31717739670421,COMPLETE,1099,0.3606174945139745,245
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.3316534612094983,COMPLETE,1100,0.38254902162558846,240
0.5,22.134156826893136,,,0.0,1900,1200,7.21875,31.15625,,0.8125,3920,0.65,,0.59375,1.3308935175009537,COMPLETE,1101,0.37987183038526534,245
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.3433037690119818,COMPLETE,1102,0.40355287725513184,245
0.4375,31.230978585972935,,,0.0,1800,1200,0.03125,38.15625,,0.6875,3840,0.65,,0.65625,1.4587774575629737,COMPLETE,1103,0.4137971651170764,240
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.4336357789870817,COMPLETE,1104,0.40355287725513184,245
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.4563947136921342,COMPLETE,1105,0.40355287725513184,245
0.4375,31.331643349814897,,,0.0,1800,1200,0.5,38.125,,0.6875,3760,0.65,,0.65625,1.2777764576603658,COMPLETE,1106,0.4016762765066289,235
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.277446726016933,COMPLETE,1107,0.40355287725513184,245
0.4375,31.230978585972935,,,0.0,1800,1200,0.03125,38.15625,,0.6875,3840,0.65,,0.65625,1.2932132367859595,COMPLETE,1108,0.4137971651170764,240
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.1556413345679175,COMPLETE,1109,0.40355287725513184,245
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.4083657114533707,COMPLETE,1110,0.40355287725513184,245
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.3478083341615275,COMPLETE,1111,0.40355287725513184,245
0.4375,31.230978585972935,,,0.0,1800,1200,0.03125,38.15625,,0.6875,3840,0.65,,0.65625,1.2699166898964904,COMPLETE,1112,0.4137971651170764,240
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.4841418722935487,COMPLETE,1113,0.40355287725513184,245
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,1.361214411095716,COMPLETE,1114,0.40355287725513184,245
0.53125,18.375,,,0.0,2600,1200,13.75,32.25,,0.8125,3840,0.7,,0.59375,2.116368700255407,COMPLETE,1115,0.3847880915430296,240
0.40625,31.15308409190814,,,0.0,1800,1200,0.40625,37.90625,,0.6875,4000,0.7,,0.65625,1.5074569495627657,COMPLETE,1116,0.3966324718640281,250
0.4375,31.136528361997907,,,0.0,1800,1200,0.46875,37.90625,,0.6875,3840,0.7,,0.65625,1.3531812193978112,COMPLETE,1117,0.4022980313149325,240
0.4375,31.136528361997907,,,0.0,1800,1200,0.46875,37.90625,,0.6875,3840,0.7,,0.65625,1.3553366584237665,COMPLETE,1118,0.4022980313149325,240
0.59375,21.76469959446948,,,0.0,2000,1200,11.28125,28.15625,,0.875,4000,0.7,,0.5625,1.7482848704967182,COMPLETE,1119,0.3920570461657242,250
0.59375,21.76469959446948,,,0.0,2000,1200,11.28125,28.15625,,0.875,4000,0.7,,0.5625,1.642578372877324,COMPLETE,1120,0.3920570461657242,250
0.53125,18.533726647317856,,,0.0,2600,1200,13.84375,32.40625,,0.8125,3760,0.7,,0.59375,2.5461585999000818,COMPLETE,1121,0.3847035993726823,235
0.46875,19.513116582186456,,,0.0,2400,1200,14.5,31.0625,,0.875,3920,0.7,,0.5625,1.9969734924379736,COMPLETE,1122,0.36323732809045733,245
0.59375,21.76469959446948,,,0.0,2000,1200,11.28125,28.15625,,0.875,4000,0.7,,0.5625,1.6236911276646424,COMPLETE,1123,0.3920570461657242,250
0.46875,20.9392489941139,,,0.0,2100,1200,12.34375,29.15625,,0.875,4000,0.7,,0.5625,1.6116699715494178,COMPLETE,1124,0.3640556693059097,250
0.59375,21.620664305242798,,,0.0,2000,1200,11.3125,27.75,,0.875,3840,0.7,,0.5625,1.6387568123464007,COMPLETE,1125,0.3922109555700183,240
0.59375,21.620664305242798,,,0.0,2000,1200,11.3125,27.75,,0.875,3840,0.7,,0.5625,1.550260046031326,COMPLETE,1126,0.3922109555700183,240
0.59375,21.381851971941064,,,0.0,2000,1200,11.4375,28.1875,,0.875,3840,0.65,,0.5625,1.6779361011867877,COMPLETE,1127,0.39205019630573334,240
0.59375,21.259166221597216,,,0.0,2000,1200,11.34375,28.15625,,0.875,4000,0.65,,0.5625,1.514132922689896,COMPLETE,1128,0.3921004141506956,250
0.59375,21.381851971941064,,,0.0,2000,1200,11.4375,28.1875,,0.875,3840,0.65,,0.5625,1.6610834101738874,COMPLETE,1129,0.39205019630573334,240
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.5062771568482276,COMPLETE,1130,0.38254902162558846,240
0.40625,25.741731075240452,,,0.0,5500,1200,16.5625,44.5625,,0.6875,3840,0.65,,0.65625,4.4587177548673935,COMPLETE,1131,0.3697167375411187,240
0.3125,16.923512443860464,,,0.0,5500,1200,26.59375,54.59375,,0.625,3760,0.65,,0.6875,4.265296660276363,COMPLETE,1132,0.3565396056619339,235
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.4706168189586606,COMPLETE,1133,0.38254902162558846,240
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.2860088353627361,COMPLETE,1134,0.38254902162558846,240
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.4170552100113127,COMPLETE,1135,0.38254902162558846,240
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.3672531259653624,COMPLETE,1136,0.38254902162558846,240
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.5317784848739393,COMPLETE,1137,0.38254902162558846,240
0.59375,21.801662780622948,,,0.0,1900,1200,10.8125,28.125,,0.875,3760,0.65,,0.5625,1.3344246236956678,COMPLETE,1138,0.3921930596138021,235
0.46875,31.294952044019816,,,0.0,1900,1200,3.78125,35.90625,,0.75,3840,0.65,,0.625,1.4427394419617485,COMPLETE,1139,0.38254902162558846,240
0.59375,21.801662780622948,,,0.0,1900,1200,10.8125,28.125,,0.875,3760,0.65,,0.5625,1.2563505277503282,COMPLETE,1140,0.3921930596138021,235
0.3125,16.923512443860464,,,0.0,5500,1200,26.59375,54.59375,,0.625,3760,0.65,,0.6875,3.6515690462838393,COMPLETE,1141,0.3565396056619339,235
0.46875,30.849796773034015,,,0.0,1900,500,4.96875,37.28125,,0.75,3840,0.9,,0.625,3.1663814201019704,COMPLETE,1142,0.3806185764215259,240
0.46875,22.915265108656282,,,0.0,3000,1200,17.5,37.25,,0.875,3760,0.65,,0.5625,1.9474066762486473,COMPLETE,1143,0.3608891572418633,235
0.53125,22.02058695857129,,,0.0,1900,1200,10.9375,27.625,,0.875,3760,0.9,,0.5625,1.8221769678639248,COMPLETE,1144,0.37856249742087233,235
0.53125,22.02058695857129,,,0.0,1900,1200,10.9375,27.625,,0.875,3760,0.9,,0.5625,2.072924106149003,COMPLETE,1145,0.37856249742087233,235
0.46875,31.70824949342836,,,0.0,1800,1200,2.96875,34.78125,,0.75,3760,0.9,,0.625,1.6725507698138244,COMPLETE,1146,0.38449384781138995,235
0.46875,31.70824949342836,,,0.0,1800,1200,2.96875,34.78125,,0.75,3760,0.9,,0.625,1.6797923816775437,COMPLETE,1147,0.38449384781138995,235
0.46875,31.70824949342836,,,0.0,1800,1200,2.96875,34.78125,,0.75,3760,0.9,,0.625,1.6484063944080845,COMPLETE,1148,0.38449384781138995,235
0.4375,31.331643349814897,,,0.0,1800,1200,0.5,38.125,,0.6875,3760,0.65,,0.65625,0.9184423109691124,COMPLETE,1149,0.4016762765066289,235
0.4375,31.331643349814897,,,0.0,1800,1200,0.5,38.125,,0.6875,3760,0.65,,0.65625,0.9817328211502172,COMPLETE,1150,0.4016762765066289,235
0.4375,31.331643349814897,,,0.0,1800,1200,0.5,38.125,,0.6875,3760,0.65,,0.65625,0.9757537783880252,COMPLETE,1151,0.4016762765066289,235
0.40625,30.14340723939482,,,0.0,2100,350,6.0,38.625,,0.75,3760,0.75,,0.625,1.8863637917966116,COMPLETE,1152,0.36565826367799775,235
0.4375,31.331643349814897,,,0.0,1800,1200,0.5,38.125,,0.6875,3760,0.65,,0.65625,0.9706851807131898,COMPLETE,1153,0.4016762765066289,235
0.40625,30.43589574827723,,,0.0,2100,500,6.1875,38.875,,0.75,3920,0.65,,0.625,1.6055592251650523,COMPLETE,1154,0.36544380304024704,245
0.3125,27.490037257841248,,,0.0,1600,350,3.15625,44.65625,,0.625,3920,0.65,,0.6875,1.2964126486622263,COMPLETE,1155,0.36464705523752505,245
0.4375,31.014723695972208,,,0.0,1800,1200,0.40625,37.71875,,0.6875,3920,0.65,,0.65625,0.8415417076321319,COMPLETE,1156,0.40355287725513184,245
0.4375,31.828090482308234,,,0.0,1800,1200,3.0,34.8125,,0.75,4000,0.65,,0.625,0.8394721442600712,COMPLETE,1157,0.37752609493870026,250
0.3125,27.525840132500953,,,0.0,1600,800,3.1875,44.625,,0.625,3920,0.65,,0.6875,1.0143197337456513,COMPLETE,1158,0.3645770912231246,245
0.4375,25.894599310232625,,,0.0,3300,350,14.90625,38.65625,,0.75,3840,0.65,,0.625,2.23577659073635,COMPLETE,1159,0.3696321063393267,240
0.4375,31.828090482308234,,,0.0,1800,1200,3.0,34.8125,,0.75,4000,0.65,,0.625,0.8698459234437905,COMPLETE,1160,0.37752609493870026,250
0.46875,26.09850256121029,,,0.0,3300,800,16.90625,40.46875,,0.8125,3920,0.65,,0.59375,1.911620686558308,COMPLETE,1161,0.36788926115567344,245
0.4375,23.151251990983123,,,0.0,2200,350,10.25,34.9375,,0.8125,4000,0.65,,0.59375,1.4796492934401613,COMPLETE,1162,0.3637196214499151,250
0.4375,28.06020313540157,,,0.0,2200,450,9.875,34.75,,0.8125,3920,0.65,,0.59375,1.548958249419229,COMPLETE,1163,0.3634663451674337,245
0.40625,30.409895079562506,,,0.0,2100,700,5.8125,38.4375,,0.75,3920,0.75,,0.625,1.6137169575085863,COMPLETE,1164,0.36583518731918213,245
0.3125,27.2387448086361,,,0.0,1600,300,2.9375,44.4375,,0.625,4000,0.65,,0.6875,1.3285294724919368,COMPLETE,1165,0.3652321002646502,250
0.40625,30.8440507837411,,,0.0,1800,1200,0.1875,38.3125,,0.6875,4000,0.75,,0.65625,0.9299889846588485,COMPLETE,1166,0.4018106646087769,250
0.4375,31.896806266458714,,,0.0,1750,1150,3.6875,36.125,,0.75,3840,0.75,,0.625,0.9513363085861783,COMPLETE,1167,0.3757594552440358,240
0.4375,23.369630900754508,,,0.0,2100,200,9.84375,34.65625,,0.8125,3840,0.65,,0.59375,1.4883332109602634,COMPLETE,1168,0.3638964103618847,240
0.4375,31.472644371739722,,,0.0,1750,1150,4.0625,36.5625,,0.75,3840,0.65,,0.625,0.8788154012290761,COMPLETE,1169,0.3750570610756386,240
0.28125,22.03315594592613,,,0.0,1500,700,6.59375,49.53125,,0.5625,3840,0.65,,0.71875,0.8268040377588477,COMPLETE,1170,0.36185935040129663,240
0.21875,21.915676466858148,,,0.0,1500,300,4.75,51.625,,0.5625,1440,0.65,,0.71875,0.8213370706362184,COMPLETE,1171,0.34957552927955643,90
0.28125,21.799781392252537,,,0.0,1500,450,3.3125,45.3125,,0.625,3680,0.65,,0.6875,0.9492620134842582,COMPLETE,1172,0.3578558531378615,230
0.59375,21.801662780622948,,,0.0,1900,1200,10.8125,28.125,,0.875,3760,0.65,,0.5625,0.75295814772835,COMPLETE,1173,0.3921930596138021,235
0.5625,29.703466101408097,,,0.0,1900,1200,7.40625,31.84375,,0.8125,3680,0.65,,0.59375,0.7658183442545123,COMPLETE,1174,0.3926785955718411,230
0.59375,21.58983774255842,,,0.0,2000,1200,11.1875,28.3125,,0.875,3680,0.65,,0.5625,0.7625909732596483,COMPLETE,1175,0.3920476544342791,230
0.34375,30.592824296516007,,,0.0,1900,1200,5.71875,38.59375,,0.75,1520,0.8500000000000001,,0.625,0.8203782282653265,COMPLETE,1176,0.35212603581505814,95
0.53125,22.106785404881915,,,0.0,1900,1200,10.90625,27.71875,,0.875,3680,0.7,,0.5625,0.7403298286662903,COMPLETE,1177,0.37852735701723006,230
0.53125,22.106785404881915,,,0.0,1900,1200,10.90625,27.71875,,0.875,3680,0.7,,0.5625,0.7248573407996446,COMPLETE,1178,0.37852735701723006,230
0.59375,21.886938706395192,,,0.0,1900,1200,11.15625,28.03125,,0.875,3680,0.8500000000000001,,0.5625,0.9331749464327004,COMPLETE,1179,0.3921207631617329,230
0.46875,30.708670777770568,,,0.0,1900,1200,5.21875,37.46875,,0.75,2080,0.6000000000000001,,0.625,0.6254011734563392,COMPLETE,1180,0.3803193540556414,130
0.53125,22.106785404881915,,,0.0,1900,1200,10.90625,27.71875,,0.875,3680,0.7,,0.5625,0.7112687806074973,COMPLETE,1181,0.37852735701723006,230
0.59375,21.6736266865977,,,0.0,1950,1150,11.1875,28.3125,,0.875,3680,0.8500000000000001,,0.5625,0.9782347283326089,COMPLETE,1182,0.3920378391278132,230
